Uniq Id;Product Name;List Price;Brand;Category;Position x ;Position y
02e586747718939ccd55a1fe42300f9e;(4 Pack) A Taste of Thai Coconut Milk, 13.5 fl oz;7.92;A Taste of Thai;baking;0;0
631225504e835aa354f8519b0f4e3054;Badia Coloring, Yellow, 1.75 Oz;5.95;Badia;baking;0;1
c968c607c44d915845174243896a6a7f;Marshmallow Fluff 7.5 oz each (3 Items Per Order);28.95;Marshmallow Fluff 7.5 oz each;baking;0;2
b1c8ab0b21dee895e46bf719caca29e2;Joyva Marshmallow Twists Chocolate Covered Marshmallow Sticks 1 pound;18.95;Joyva;baking;0;3
16a67beab72bc5a0121bf5cd125f3792;Pack of 2 - Cinnamon Churro Marshmallows, 4.5 oz;13.50;Smashmallow;baking;0;4
c1db240ed3f41f946ed621582d3575b7;(12 Cups) FlapJacked Microwaveable Mighty Muffin with Probiotics Mug Cake Variety Pack;30.99;FlapJacked;baking;0;5
4947a76a6d0021be371a3a639f0042df;(2 Pack) Duncan Hines Simple Mornings Blueberry Streusel with Crumb Topping Muffin Mix, 20.5 oz Box;6.48;Duncan Hines;baking;1;0
4f89cf3940e598ee0d2c6c3982ad60e4;King Arthur Flour Cranberry Orange Scone Mix, 14 oz (Pack of 6);39.90;;baking;1;1
45433ffc21f6d95a1a9a41e9af44f38e;(8 Pouches) PBfit All-Natural Peanut Butter Powder, 0.84 oz Pouches;7.98;BetterBody Foods;baking;1;2
b8e211f40fad474c3e1c7ca4dfb1bd09;Gluten-Free Honey Whole Grain Bread Mix;9.87;Gluten Free Heaven;baking;1;3
8078c19930e0b8018ef50419fc11412a;Krusteaz Gluten Free Chocolate Chip Cookie Mix, 20 Ounce;41.31;Krusteaz;baking;1;4
07317ef1c8e052299e71ca40a7df7916;Aspen Mulling Aspen Mulling Eggnog Mix, 5 oz;12.77;Aspen Mulling;baking;1;5
228f8e1469c31ad49bde170a688be0c2;Martha White Apple Cinnamon Muffin Mix, 7-Ounce;7.95;Martha White;baking;2;0
1c675677a84d8995e3705c10e9aa96e6;Edward & Sons Trading Lets Do Organic Tapioca, 6 oz;7.20;Lets Do Organic;baking;2;1
8d7e13e07f29bed3ecef7213e8926edd;JELL-O Play Hiking Pudding Pop Kit, 7.3 oz Box;5.48;Jell-O;baking;2;2
4023e303aa01ba2dc427334e5263cb5f;(3 Pack) Aunt Jemima Yellow Corn Meal 80 oz Bag;9.72;Aunt Jemima;baking;2;3
5a6bd089fce3b9e463c16aabca5c15b8;Cafe Du Monde Beignet Mix, 28 oz (Pack of 12);64.68;;baking;2;4
5089bbd1ca175cb45e65602442be9eb8;(6 Pack) King Arthur Flour Flour, All-Purpose, Unbleached, 5 LB;59.89;King Arthur Flour;baking;2;5
be789d86039bee6014b07221a3fe9224;Greens Egg Custard Filling Mix, 1.9oz (54g);8.54;Greens;baking;3;0
b004a58fdc052b4b8352246f2eb67de4;Ener-G White Rice Loaf, 16 oz (Pack of 6);40.23;;baking;3;1
272a3d90379b7359040ebf0bdc54f618;Pamelas Products Bread Mix & Flour Blend, 4 lbs (Pack of 3);57.93;Pamelas;baking;3;2
99137d90b05691a8ce474f23a631bf35;(2 pack) Duncan Hines Classic Dark Chocolate Fudge Cake Mix 15.25 oz;2.98;Duncan Hines;baking;3;3
f853301c99ec870065cc577951a2114a;Grain Millers BG13916 Grain Millers Rolled Oats No. 5 - 1x50LB;94.08;Bulk Grains;baking;3;4
28e3421166a7402783c431187166383b;WonderSlim Protein Pancake Mix - Fluffy Hot Cakes - Flapjack - Low Fat Pancake Mix with 12g Protein (7 Count);14.95;WonderSlim;baking;3;5
4905b0d429cc9962c17a85bb934960b3;Mam Papauls Mam Papauls Gumbo W/okra Mix;6.95;MAM PAPAULS;baking;4;0
9a3432e996f13674527ded564ccc72cd;Great Value Complete Pancake & Waffle Mix, Extra Fluffy, Original, 32 oz;1.58;Great Value;baking;4;1
a4210d043415aec68165ae4bdbe8d1f0;Louisiana Fish Fry Products Cajun Gumbo Mix, 5 oz (Pack of 24);63.58;;baking;4;2
603b69d8a06c7cd0aff7dbd77a4d6777;Namaste Foods Gluten-Free Hot n Spicy Seasoned Coating Mix, 6 oz Box;3.17;Namaste Foods;baking;4;3
b9afd95a4791e4862045486501e67424;Cherrybrook Kitchen All Natural Chocolate Cake Mix, 19.5 Oz, Pack Of 6;41.24;Cherrybrook Kitchen;baking;4;4
a777d6b421a507789e1422e1ef3f9f9a;5 Pack Natures Answer - Green Tea 2OZ Energy Shot w/ Yerba MatÃ;16.31;Natures Answer;beverages;0;0
fd3c8cbb1e6c5725539b126e63279b53;SiS GO Energy + Caffeine Gel: Double Espresso, 60ml, Box of 30;55.40;SIS Science in Sport Nutrition;beverages;0;1
3a1004ae0facaf81f2a994a15ad1e845;X2 All Natural Energy Drink, Strawberry Kiwi, 12 count;37.01;X2 ALL NATURAL ENERGY;beverages;0;2
9b8c753795ed573b474ce898d62386ca;Monster Absolutely Zero Energy Drink (16 oz. cans, 24 ct.);84.95;Quality Brand;beverages;0;3
72d880781439dd4c6fb6d412ed35c808;Energy with Cordyceps & Reishi, 200-Grams, Mushroom Matrix has found its Om! Same great product, beautiful new package! By Om Organic Mushroom Nutrition Ship from US;46.59;Om Organic Mushroom Nutrition;beverages;0;4
cdd32026b361f92df8a04c7dfc64fb75;Energy Kicks Mixed Berry Solgar 2 fl oz Liquid;5.12;Solgar;beverages;0;5
e856d1eae8fe0fe212730e40b37238ca;PowerBar IsoActive MAX Hydration Energy Sports Drink - 40 Servings Can (Raspberry Pomegranate );29.99;PowerBar;beverages;1;0
1a6b0754bf61f88d14fd6458ee2f50b3;Teaza Herbal Energy Pouch Fire with Cayenne and Habenero 4 Pack;19.75;TeaZa;beverages;1;1
d2793b4c255682496d3149359eb0f45a;+RED ELIXIR RESCUE Blood Orange, 12 oz, 12 pack;29.78;#NAME?;beverages;1;2
1ad605eb402daff1fd0f46820d353891;"An Energy Drink for the Soul ""The First Sip""";17.87;Jennifer Lynn Dean;beverages;1;3
c993c21157592e7c33340b7d7eae8078;Go Girl Lemon Drop Sugar Free Energy Drink, 11.5 fl oz;0.0;Go Girl;beverages;1;4
8426d884df0ccc08bc1ed6b32f2fd820;Organic Mushroom Nutrition Cordyceps Mushroom Powder for Energy, Stamina and Endurance, 7.14 Oz, 2 Pack;55.36;Om Organic Mushroom Nutrition;beverages;1;5
52110fca0a195280eee684820cfe155f;XYIENCE Tangerine Energy Drink, 16 Fl. Oz.;1.50;Xyience;beverages;2;0
77c82594a03286e25c013df990330524;AMP Energy Natural Sour Grape Flavor Energy Drink, 16 Fl. Oz.;1.50;AMP;beverages;2;1
3a63fba8e6a78bb92ab20b0d9dd66339;Advanced Energy Caramel Latte Shake – Ready to Drink Meal Replacement – 20g of protein, 11 fl oz. Bottle – 12 count, ENERGY FOR HOURS - Energize.., By SlimFast;42.39;SlimFast;beverages;2;2
bcb3cea8ea237b2c6bb3fdccfa910d08;Monster Energy Rehab, Variety Pack, 15.5 Oz, 24 Ct;54.96;Brand by ENERGY DRINK;beverages;2;3
71004c3b4625db09539a45923a5e57e3;Jets in High Energy Hadronic Collisions;98.68;Ali Zaman;beverages;2;4
2ee5645005b26608fa056d88cc7ae837;NOS Nitro Mango Energy Drink, 16 Fl. Oz.;1.78;NOS;beverages;2;5
03d855b84f942f3be8aa842e7d6a7ed9;Bonk Breaker Energy Chews + Caffeine - 60g - Strawberry - Box of 10;24.95;Bonk Breaker;beverages;3;0
d6e101f40b1c79ffd12194dbee6f79f8;Blue Sky Beverage Blue Sky Blue Energy, 16 oz;0.0;Blue Sky;beverages;3;1
c7259f490cef3a253fe057ddc7f61988;V8 +Energy, Healthy Energy Drink, Natural Energy from Tea, 100% Vegetable Juice, 8 Ounce Can (Pack of 6);15.92;V8;beverages;3;2
2bab11dff74e6de1eaff68f4075ec30b;Glucosoral Coconut Energy Drink 12 oz - Coco (Pack of 1);46.73;Glucosoral;beverages;3;3
e04c129fcd2f9d8ecb19a3c09de4c2cf;Guayaki Yerbamate - Organic - Sparkling - Grapefruit Ginger - 12 oz - case of 12;72.39;GUAYAKI;beverages;3;4
7f8c1619a4c1b47a942522b946775681;5-hour TEA Shots, Peach Flavored Energy shot, 1.93 oz;2.48;5-hour ENERGY;beverages;3;5
893abd3a5fcb2404bc3661f7a35201e0;Arizona RX Energy Refreshing Herbal Tea, 20 Fl. Oz.;0.80;AriZona;beverages;4;0
915434a32152823d9e749f8fdda14dcd;Adrenaline Rush Energy Drink, 16 Fl Oz, 12 Ct;45.70;Adrenaline Rush;beverages;4;1
51b1463686833ceb6d6326081c9873dc;Monster Fresh Energy Drink 16 oz Low calories, no compromise - pack of 24 .special for Athletes, musicians anarchists;68.99;;beverages;4;2
83bab4d280cbd485eedd6c7638d92688;GU Roctane Gel: Chocolate Coconut, Box of 24;49.95;GU;beverages;4;3
d819eda30591f2caba972cc5c39e0c9b;VPX Redline Xtreme RTD - Watermelon, 6 - 4 Packs 8 fl oz (240 mL);59.99;VPX;beverages;4;4
ce3b381487bf4acd14708b67e66a0714;VPX Princess Redline RTD - Exotic Fruit / 24 (8 fl. oz.) Bottles;73.71;VPX;beverages;4;5
7e1f5375a2c59063a3cfb1c28caf9fd9;Zevia Zero Calorie Energy Drink Naturally Sweetened Energy Drink, Variety Pac...;40.27;zevia;beverages;5;0
